"rank" "remaining_area" "remaining_cost" "mean" "max" "min" "mean_positive" "weighted_mean_positive" "max_positive" "min_positive" "mean_negative" "weighted_mean_negative" "max_negative" "min_negative"
0.68663 4469 0 0.5834 1.0000 0.1210 0.6990 0.6990 1.0000 0.3469 0.1210 0.1210 0.1210 0.1210
0.68670 4468 0 0.5834 1.0000 0.1210 0.6990 0.6990 1.0000 0.3468 0.1210 0.1210 0.1210 0.1210
0.68677 4467 0 0.5833 1.0000 0.1209 0.6989 0.6989 1.0000 0.3467 0.1209 0.1209 0.1209 0.1209
0.68684 4466 0 0.5833 1.0000 0.1209 0.6989 0.6989 1.0000 0.3467 0.1209 0.1209 0.1209 0.1209
0.68691 4465 0 0.5833 1.0000 0.1209 0.6989 0.6989 1.0000 0.3466 0.1209 0.1209 0.1209 0.1209
0.68698 4464 0 0.5832 1.0000 0.1208 0.6988 0.6988 1.0000 0.3465 0.1208 0.1208 0.1208 0.1208
0.68705 4462 0 0.5832 1.0000 0.1208 0.6988 0.6988 1.0000 0.3465 0.1208 0.1208 0.1208 0.1208
0.68712 4462 0 0.5832 1.0000 0.1208 0.6988 0.6988 1.0000 0.3465 0.1208 0.1208 0.1208 0.1208
0.68719 4460 0 0.5831 1.0000 0.1207 0.6987 0.6987 1.0000 0.3464 0.1207 0.1207 0.1207 0.1207
0.68726 4460 0 0.5831 1.0000 0.1207 0.6987 0.6987 1.0000 0.3464 0.1207 0.1207 0.1207 0.1207
0.68733 4459 0 0.5830 1.0000 0.1206 0.6986 0.6986 1.0000 0.3463 0.1206 0.1206 0.1206 0.1206
0.68740 4458 0 0.5830 1.0000 0.1206 0.6986 0.6986 1.0000 0.3462 0.1206 0.1206 0.1206 0.1206
0.68747 4457 0 0.5830 1.0000 0.1206 0.6986 0.6986 1.0000 0.3461 0.1206 0.1206 0.1206 0.1206
0.68754 4456 0 0.5829 1.0000 0.1205 0.6985 0.6985 1.0000 0.3461 0.1205 0.1205 0.1205 0.1205
0.68761 4455 0 0.5829 1.0000 0.1205 0.6985 0.6985 1.0000 0.3460 0.1205 0.1205 0.1205 0.1205
0.68768 4453 0 0.5829 1.0000 0.1205 0.6985 0.6985 1.0000 0.3460 0.1205 0.1205 0.1205 0.1205
0.68775 4453 0 0.5828 1.0000 0.1205 0.6984 0.6984 1.0000 0.3459 0.1205 0.1205 0.1205 0.1205
0.68782 4451 0 0.5828 1.0000 0.1204 0.6984 0.6984 1.0000 0.3458 0.1204 0.1204 0.1204 0.1204
0.68789 4451 0 0.5828 1.0000 0.1204 0.6983 0.6983 1.0000 0.3458 0.1204 0.1204 0.1204 0.1204
0.68796 4450 0 0.5827 1.0000 0.1204 0.6983 0.6983 1.0000 0.3457 0.1204 0.1204 0.1204 0.1204
0.68803 4449 0 0.5827 1.0000 0.1203 0.6983 0.6983 1.0000 0.3456 0.1203 0.1203 0.1203 0.1203
0.68810 4448 0 0.5826 1.0000 0.1203 0.6982 0.6982 1.0000 0.3456 0.1203 0.1203 0.1203 0.1203
0.68817 4446 0 0.5826 1.0000 0.1202 0.6982 0.6982 1.0000 0.3455 0.1202 0.1202 0.1202 0.1202
0.68824 4446 0 0.5826 1.0000 0.1202 0.6981 0.6981 1.0000 0.3455 0.1202 0.1202 0.1202 0.1202
0.68831 4444 0 0.5825 1.0000 0.1202 0.6981 0.6981 1.0000 0.3454 0.1202 0.1202 0.1202 0.1202
0.68838 4444 0 0.5825 1.0000 0.1201 0.6981 0.6981 1.0000 0.3453 0.1201 0.1201 0.1201 0.1201
0.68845 4443 0 0.5824 1.0000 0.1201 0.6980 0.6980 1.0000 0.3452 0.1201 0.1201 0.1201 0.1201
0.68852 4442 0 0.5824 1.0000 0.1200 0.6980 0.6980 1.0000 0.3452 0.1200 0.1200 0.1200 0.1200
0.68859 4441 0 0.5823 1.0000 0.1200 0.6979 0.6979 1.0000 0.3451 0.1200 0.1200 0.1200 0.1200
0.68866 4440 0 0.5823 1.0000 0.1199 0.6979 0.6979 1.0000 0.3450 0.1199 0.1199 0.1199 0.1199
0.68873 4439 0 0.5823 1.0000 0.1199 0.6979 0.6979 1.0000 0.3450 0.1199 0.1199 0.1199 0.1199
0.68880 4437 0 0.5822 1.0000 0.1199 0.6978 0.6978 1.0000 0.3449 0.1199 0.1199 0.1199 0.1199
0.68887 4437 0 0.5822 1.0000 0.1198 0.6978 0.6978 1.0000 0.3448 0.1198 0.1198 0.1198 0.1198
0.68894 4435 0 0.5821 1.0000 0.1198 0.6977 0.6977 1.0000 0.3448 0.1198 0.1198 0.1198 0.1198
0.68901 4435 0 0.5821 1.0000 0.1198 0.6977 0.6977 1.0000 0.3447 0.1198 0.1198 0.1198 0.1198
0.68908 4434 0 0.5821 1.0000 0.1197 0.6976 0.6976 1.0000 0.3446 0.1197 0.1197 0.1197 0.1197
0.68915 4433 0 0.5820 1.0000 0.1197 0.6976 0.6976 1.0000 0.3445 0.1197 0.1197 0.1197 0.1197
0.68922 4432 0 0.5820 1.0000 0.1197 0.6976 0.6976 1.0000 0.3445 0.1197 0.1197 0.1197 0.1197
0.68929 4431 0 0.5820 1.0000 0.1196 0.6975 0.6975 1.0000 0.3444 0.1196 0.1196 0.1196 0.1196
0.68936 4430 0 0.5819 1.0000 0.1196 0.6975 0.6975 1.0000 0.3443 0.1196 0.1196 0.1196 0.1196
0.68943 4428 0 0.5819 1.0000 0.1196 0.6975 0.6975 1.0000 0.3443 0.1196 0.1196 0.1196 0.1196
0.68950 4428 0 0.5818 1.0000 0.1195 0.6974 0.6974 1.0000 0.3442 0.1195 0.1195 0.1195 0.1195
0.68957 4426 0 0.5818 1.0000 0.1195 0.6974 0.6974 1.0000 0.3442 0.1195 0.1195 0.1195 0.1195
0.68964 4426 0 0.5818 1.0000 0.1194 0.6973 0.6973 1.0000 0.3441 0.1194 0.1194 0.1194 0.1194
0.68971 4425 0 0.5817 1.0000 0.1194 0.6973 0.6973 1.0000 0.3440 0.1194 0.1194 0.1194 0.1194
0.68978 4424 0 0.5817 1.0000 0.1194 0.6973 0.6973 1.0000 0.3439 0.1194 0.1194 0.1194 0.1194
0.68985 4423 0 0.5816 1.0000 0.1193 0.6972 0.6972 1.0000 0.3439 0.1193 0.1193 0.1193 0.1193
0.68992 4422 0 0.5816 1.0000 0.1193 0.6972 0.6972 1.0000 0.3439 0.1193 0.1193 0.1193 0.1193
0.68999 4421 0 0.5816 1.0000 0.1192 0.6971 0.6971 1.0000 0.3438 0.1192 0.1192 0.1192 0.1192
0.69006 4419 0 0.5815 1.0000 0.1192 0.6971 0.6971 1.0000 0.3437 0.1192 0.1192 0.1192 0.1192
0.69013 4419 0 0.5815 1.0000 0.1192 0.6971 0.6971 1.0000 0.3436 0.1192 0.1192 0.1192 0.1192
0.69020 4418 0 0.5814 1.0000 0.1191 0.6970 0.6970 1.0000 0.3435 0.1191 0.1191 0.1191 0.1191
0.69027 4417 0 0.5814 1.0000 0.1191 0.6970 0.6970 1.0000 0.3435 0.1191 0.1191 0.1191 0.1191
0.69034 4416 0 0.5814 1.0000 0.1190 0.6969 0.6969 1.0000 0.3434 0.1190 0.1190 0.1190 0.1190
0.69041 4415 0 0.5813 1.0000 0.1190 0.6969 0.6969 1.0000 0.3434 0.1190 0.1190 0.1190 0.1190
0.69048 4414 0 0.5813 1.0000 0.1190 0.6969 0.6969 1.0000 0.3433 0.1190 0.1190 0.1190 0.1190
0.69055 4412 0 0.5813 1.0000 0.1190 0.6968 0.6968 1.0000 0.3433 0.1190 0.1190 0.1190 0.1190
0.69062 4412 0 0.5812 1.0000 0.1189 0.6968 0.6968 1.0000 0.3432 0.1189 0.1189 0.1189 0.1189
0.69069 4410 0 0.5812 1.0000 0.1189 0.6968 0.6968 1.0000 0.3431 0.1189 0.1189 0.1189 0.1189
0.69077 4410 0 0.5811 1.0000 0.1189 0.6967 0.6967 1.0000 0.3431 0.1189 0.1189 0.1189 0.1189
0.69084 4409 0 0.5811 1.0000 0.1188 0.6967 0.6967 1.0000 0.3430 0.1188 0.1188 0.1188 0.1188
0.69091 4408 0 0.5811 1.0000 0.1188 0.6967 0.6967 1.0000 0.3430 0.1188 0.1188 0.1188 0.1188
0.69098 4407 0 0.5810 1.0000 0.1188 0.6966 0.6966 1.0000 0.3429 0.1188 0.1188 0.1188 0.1188
0.69105 4406 0 0.5810 1.0000 0.1187 0.6966 0.6966 1.0000 0.3428 0.1187 0.1187 0.1187 0.1187
0.69112 4405 0 0.5810 1.0000 0.1187 0.6965 0.6965 1.0000 0.3428 0.1187 0.1187 0.1187 0.1187
0.69119 4403 0 0.5809 1.0000 0.1187 0.6965 0.6965 1.0000 0.3427 0.1187 0.1187 0.1187 0.1187
0.69126 4403 0 0.5809 1.0000 0.1187 0.6965 0.6965 1.0000 0.3426 0.1187 0.1187 0.1187 0.1187
0.69133 4401 0 0.5809 1.0000 0.1186 0.6964 0.6964 1.0000 0.3426 0.1186 0.1186 0.1186 0.1186
0.69140 4401 0 0.5808 1.0000 0.1186 0.6964 0.6964 1.0000 0.3425 0.1186 0.1186 0.1186 0.1186
0.69147 4400 0 0.5808 1.0000 0.1185 0.6963 0.6963 1.0000 0.3424 0.1185 0.1185 0.1185 0.1185
0.69154 4399 0 0.5807 1.0000 0.1185 0.6963 0.6963 1.0000 0.3423 0.1185 0.1185 0.1185 0.1185
0.69161 4398 0 0.5807 1.0000 0.1185 0.6963 0.6963 1.0000 0.3422 0.1185 0.1185 0.1185 0.1185
0.69168 4397 0 0.5807 1.0000 0.1184 0.6962 0.6962 1.0000 0.3422 0.1184 0.1184 0.1184 0.1184
0.69175 4396 0 0.5806 1.0000 0.1184 0.6962 0.6962 1.0000 0.3421 0.1184 0.1184 0.1184 0.1184
0.69182 4394 0 0.5806 1.0000 0.1183 0.6961 0.6961 1.0000 0.3420 0.1183 0.1183 0.1183 0.1183
0.69189 4394 0 0.5806 1.0000 0.1183 0.6961 0.6961 1.0000 0.3420 0.1183 0.1183 0.1183 0.1183
0.69196 4393 0 0.5805 1.0000 0.1183 0.6961 0.6961 1.0000 0.3419 0.1183 0.1183 0.1183 0.1183
0.69203 4392 0 0.5805 1.0000 0.1183 0.6960 0.6960 1.0000 0.3419 0.1183 0.1183 0.1183 0.1183
0.69210 4391 0 0.5804 1.0000 0.1182 0.6960 0.6960 1.0000 0.3418 0.1182 0.1182 0.1182 0.1182
0.69217 4390 0 0.5804 1.0000 0.1182 0.6960 0.6960 1.0000 0.3418 0.1182 0.1182 0.1182 0.1182
0.69224 4389 0 0.5804 1.0000 0.1181 0.6959 0.6959 1.0000 0.3417 0.1181 0.1181 0.1181 0.1181
0.69231 4387 0 0.5803 1.0000 0.1181 0.6959 0.6959 1.0000 0.3417 0.1181 0.1181 0.1181 0.1181
0.69238 4387 0 0.5803 1.0000 0.1181 0.6958 0.6958 1.0000 0.3416 0.1181 0.1181 0.1181 0.1181
0.69245 4385 0 0.5803 1.0000 0.1181 0.6958 0.6958 1.0000 0.3416 0.1181 0.1181 0.1181 0.1181
0.69252 4385 0 0.5803 1.0000 0.1181 0.6958 0.6958 1.0000 0.3416 0.1181 0.1181 0.1181 0.1181
0.69259 4384 0 0.5802 1.0000 0.1180 0.6958 0.6958 1.0000 0.3415 0.1180 0.1180 0.1180 0.1180
0.69266 4383 0 0.5802 1.0000 0.1180 0.6957 0.6957 1.0000 0.3414 0.1180 0.1180 0.1180 0.1180
0.69273 4382 0 0.5801 1.0000 0.1180 0.6957 0.6957 1.0000 0.3414 0.1180 0.1180 0.1180 0.1180
0.69280 4381 0 0.5801 1.0000 0.1179 0.6956 0.6956 1.0000 0.3413 0.1179 0.1179 0.1179 0.1179
0.69287 4380 0 0.5800 1.0000 0.1179 0.6956 0.6956 1.0000 0.3412 0.1179 0.1179 0.1179 0.1179
0.69294 4378 0 0.5800 1.0000 0.1179 0.6956 0.6956 1.0000 0.3412 0.1179 0.1179 0.1179 0.1179
0.69301 4378 0 0.5800 1.0000 0.1178 0.6955 0.6955 1.0000 0.3411 0.1178 0.1178 0.1178 0.1178
0.69308 4376 0 0.5799 1.0000 0.1178 0.6955 0.6955 1.0000 0.3410 0.1178 0.1178 0.1178 0.1178
0.69315 4376 0 0.5799 1.0000 0.1178 0.6954 0.6954 1.0000 0.3409 0.1178 0.1178 0.1178 0.1178
0.69322 4375 0 0.5799 1.0000 0.1177 0.6954 0.6954 1.0000 0.3409 0.1177 0.1177 0.1177 0.1177
0.69329 4374 0 0.5798 1.0000 0.1177 0.6954 0.6954 1.0000 0.3408 0.1177 0.1177 0.1177 0.1177
0.69336 4373 0 0.5798 1.0000 0.1176 0.6953 0.6953 1.0000 0.3407 0.1176 0.1176 0.1176 0.1176
0.69343 4372 0 0.5797 1.0000 0.1176 0.6953 0.6953 1.0000 0.3406 0.1176 0.1176 0.1176 0.1176
0.69350 4371 0 0.5797 1.0000 0.1175 0.6952 0.6952 1.0000 0.3405 0.1175 0.1175 0.1175 0.1175
0.69357 4369 0 0.5796 1.0000 0.1175 0.6952 0.6952 1.0000 0.3405 0.1175 0.1175 0.1175 0.1175
0.69364 4369 0 0.5796 1.0000 0.1175 0.6952 0.6952 1.0000 0.3405 0.1175 0.1175 0.1175 0.1175
0.69371 4368 0 0.5796 1.0000 0.1174 0.6951 0.6951 1.0000 0.3404 0.1174 0.1174 0.1174 0.1174
0.69378 4367 0 0.5795 1.0000 0.1174 0.6951 0.6951 1.0000 0.3404 0.1174 0.1174 0.1174 0.1174
0.69385 4366 0 0.5795 1.0000 0.1174 0.6951 0.6951 1.0000 0.3404 0.1174 0.1174 0.1174 0.1174
0.69392 4365 0 0.5795 1.0000 0.1173 0.6950 0.6950 1.0000 0.3403 0.1173 0.1173 0.1173 0.1173
0.69399 4364 0 0.5794 1.0000 0.1173 0.6950 0.6950 1.0000 0.3402 0.1173 0.1173 0.1173 0.1173
0.69406 4362 0 0.5794 1.0000 0.1173 0.6949 0.6949 1.0000 0.3401 0.1173 0.1173 0.1173 0.1173
0.69413 4362 0 0.5793 1.0000 0.1172 0.6949 0.6949 1.0000 0.3401 0.1172 0.1172 0.1172 0.1172
0.69420 4360 0 0.5793 1.0000 0.1172 0.6948 0.6948 1.0000 0.3400 0.1172 0.1172 0.1172 0.1172
0.69427 4360 0 0.5793 1.0000 0.1171 0.6948 0.6948 1.0000 0.3399 0.1171 0.1171 0.1171 0.1171
0.69434 4359 0 0.5792 1.0000 0.1171 0.6948 0.6948 1.0000 0.3398 0.1171 0.1171 0.1171 0.1171
0.69441 4358 0 0.5792 1.0000 0.1171 0.6947 0.6947 1.0000 0.3398 0.1171 0.1171 0.1171 0.1171
0.69448 4357 0 0.5792 1.0000 0.1171 0.6947 0.6947 1.0000 0.3398 0.1171 0.1171 0.1171 0.1171
0.69455 4356 0 0.5791 1.0000 0.1170 0.6947 0.6947 1.0000 0.3398 0.1170 0.1170 0.1170 0.1170
0.69462 4355 0 0.5791 1.0000 0.1170 0.6946 0.6946 1.0000 0.3398 0.1170 0.1170 0.1170 0.1170
0.69469 4353 0 0.5791 1.0000 0.1170 0.6946 0.6946 1.0000 0.3397 0.1170 0.1170 0.1170 0.1170
0.69476 4353 0 0.5790 1.0000 0.1170 0.6946 0.6946 1.0000 0.3396 0.1170 0.1170 0.1170 0.1170
0.69483 4351 0 0.5790 1.0000 0.1169 0.6945 0.6945 1.0000 0.3396 0.1169 0.1169 0.1169 0.1169
0.69490 4351 0 0.5789 1.0000 0.1169 0.6945 0.6945 1.0000 0.3395 0.1169 0.1169 0.1169 0.1169
0.69497 4350 0 0.5789 1.0000 0.1168 0.6944 0.6944 1.0000 0.3394 0.1168 0.1168 0.1168 0.1168
0.69504 4349 0 0.5789 1.0000 0.1168 0.6944 0.6944 1.0000 0.3394 0.1168 0.1168 0.1168 0.1168
0.69511 4348 0 0.5788 1.0000 0.1168 0.6944 0.6944 1.0000 0.3393 0.1168 0.1168 0.1168 0.1168
0.69518 4347 0 0.5788 1.0000 0.1168 0.6943 0.6943 1.0000 0.3392 0.1168 0.1168 0.1168 0.1168
0.69525 4346 0 0.5788 1.0000 0.1167 0.6943 0.6943 1.0000 0.3392 0.1167 0.1167 0.1167 0.1167
0.69532 4344 0 0.5787 1.0000 0.1167 0.6942 0.6942 1.0000 0.3391 0.1167 0.1167 0.1167 0.1167
0.69539 4344 0 0.5787 1.0000 0.1166 0.6942 0.6942 1.0000 0.3390 0.1166 0.1166 0.1166 0.1166
0.69546 4342 0 0.5786 1.0000 0.1166 0.6941 0.6941 1.0000 0.3389 0.1166 0.1166 0.1166 0.1166
0.69553 4342 0 0.5786 1.0000 0.1165 0.6941 0.6941 1.0000 0.3388 0.1165 0.1165 0.1165 0.1165
0.69560 4341 0 0.5785 1.0000 0.1165 0.6941 0.6941 1.0000 0.3388 0.1165 0.1165 0.1165 0.1165
0.69567 4340 0 0.5785 1.0000 0.1164 0.6940 0.6940 1.0000 0.3387 0.1164 0.1164 0.1164 0.1164
0.69574 4339 0 0.5785 1.0000 0.1164 0.6940 0.6940 1.0000 0.3387 0.1164 0.1164 0.1164 0.1164
0.69581 4337 0 0.5784 1.0000 0.1164 0.6940 0.6940 1.0000 0.3386 0.1164 0.1164 0.1164 0.1164
0.69588 4337 0 0.5784 1.0000 0.1163 0.6939 0.6939 1.0000 0.3385 0.1163 0.1163 0.1163 0.1163
0.69595 4335 0 0.5784 1.0000 0.1163 0.6939 0.6939 1.0000 0.3384 0.1163 0.1163 0.1163 0.1163
0.69602 4335 0 0.5783 1.0000 0.1163 0.6938 0.6938 1.0000 0.3384 0.1163 0.1163 0.1163 0.1163
0.69609 4334 0 0.5783 1.0000 0.1162 0.6938 0.6938 1.0000 0.3383 0.1162 0.1162 0.1162 0.1162
0.69616 4333 0 0.5782 1.0000 0.1162 0.6937 0.6937 1.0000 0.3382 0.1162 0.1162 0.1162 0.1162
0.69623 4332 0 0.5782 1.0000 0.1162 0.6937 0.6937 1.0000 0.3381 0.1162 0.1162 0.1162 0.1162
0.69630 4331 0 0.5782 1.0000 0.1161 0.6937 0.6937 1.0000 0.3380 0.1161 0.1161 0.1161 0.1161
0.69637 4330 0 0.5781 1.0000 0.1161 0.6936 0.6936 1.0000 0.3379 0.1161 0.1161 0.1161 0.1161
0.69644 4328 0 0.5781 1.0000 0.1160 0.6936 0.6936 1.0000 0.3379 0.1160 0.1160 0.1160 0.1160
0.69651 4328 0 0.5780 1.0000 0.1160 0.6935 0.6935 1.0000 0.3378 0.1160 0.1160 0.1160 0.1160
0.69659 4326 0 0.5780 1.0000 0.1160 0.6935 0.6935 1.0000 0.3378 0.1160 0.1160 0.1160 0.1160
0.69666 4326 0 0.5780 1.0000 0.1160 0.6935 0.6935 1.0000 0.3378 0.1160 0.1160 0.1160 0.1160
0.69673 4325 0 0.5779 1.0000 0.1159 0.6934 0.6934 1.0000 0.3377 0.1159 0.1159 0.1159 0.1159
0.69680 4324 0 0.5779 1.0000 0.1159 0.6934 0.6934 1.0000 0.3376 0.1159 0.1159 0.1159 0.1159
0.69687 4323 0 0.5778 1.0000 0.1158 0.6933 0.6933 1.0000 0.3375 0.1158 0.1158 0.1158 0.1158
0.69694 4322 0 0.5778 1.0000 0.1158 0.6933 0.6933 1.0000 0.3375 0.1158 0.1158 0.1158 0.1158
0.69701 4321 0 0.5778 1.0000 0.1157 0.6933 0.6933 1.0000 0.3374 0.1157 0.1157 0.1157 0.1157
0.69708 4319 0 0.5777 1.0000 0.1157 0.6932 0.6932 1.0000 0.3373 0.1157 0.1157 0.1157 0.1157
0.69715 4319 0 0.5777 1.0000 0.1156 0.6932 0.6932 1.0000 0.3372 0.1156 0.1156 0.1156 0.1156
0.69722 4317 0 0.5776 1.0000 0.1156 0.6931 0.6931 1.0000 0.3371 0.1156 0.1156 0.1156 0.1156
0.69729 4317 0 0.5776 1.0000 0.1156 0.6931 0.6931 1.0000 0.3371 0.1156 0.1156 0.1156 0.1156
0.69736 4316 0 0.5775 1.0000 0.1155 0.6931 0.6931 1.0000 0.3370 0.1155 0.1155 0.1155 0.1155
0.69743 4315 0 0.5775 1.0000 0.1155 0.6930 0.6930 1.0000 0.3369 0.1155 0.1155 0.1155 0.1155
0.69750 4314 0 0.5775 1.0000 0.1155 0.6930 0.6930 1.0000 0.3369 0.1155 0.1155 0.1155 0.1155
0.69757 4313 0 0.5775 1.0000 0.1155 0.6930 0.6930 1.0000 0.3369 0.1155 0.1155 0.1155 0.1155
0.69764 4312 0 0.5774 1.0000 0.1154 0.6929 0.6929 1.0000 0.3368 0.1154 0.1154 0.1154 0.1154
0.69771 4310 0 0.5774 1.0000 0.1154 0.6929 0.6929 1.0000 0.3367 0.1154 0.1154 0.1154 0.1154
0.69778 4310 0 0.5773 1.0000 0.1153 0.6928 0.6928 1.0000 0.3366 0.1153 0.1153 0.1153 0.1153
0.69785 4309 0 0.5773 1.0000 0.1153 0.6928 0.6928 1.0000 0.3366 0.1153 0.1153 0.1153 0.1153
0.69792 4308 0 0.5773 1.0000 0.1153 0.6928 0.6928 1.0000 0.3366 0.1153 0.1153 0.1153 0.1153
0.69799 4307 0 0.5772 1.0000 0.1152 0.6927 0.6927 1.0000 0.3365 0.1152 0.1152 0.1152 0.1152
0.69806 4306 0 0.5772 1.0000 0.1152 0.6927 0.6927 1.0000 0.3364 0.1152 0.1152 0.1152 0.1152
0.69813 4305 0 0.5771 1.0000 0.1152 0.6926 0.6926 1.0000 0.3363 0.1152 0.1152 0.1152 0.1152
0.69820 4303 0 0.5771 1.0000 0.1152 0.6926 0.6926 1.0000 0.3363 0.1152 0.1152 0.1152 0.1152
0.69827 4303 0 0.5771 1.0000 0.1151 0.6926 0.6926 1.0000 0.3363 0.1151 0.1151 0.1151 0.1151
0.69834 4301 0 0.5770 1.0000 0.1151 0.6925 0.6925 1.0000 0.3362 0.1151 0.1151 0.1151 0.1151
0.69841 4301 0 0.5770 1.0000 0.1151 0.6925 0.6925 1.0000 0.3362 0.1151 0.1151 0.1151 0.1151
0.69848 4300 0 0.5770 1.0000 0.1150 0.6925 0.6925 1.0000 0.3362 0.1150 0.1150 0.1150 0.1150
0.69855 4299 0 0.5769 1.0000 0.1150 0.6924 0.6924 1.0000 0.3361 0.1150 0.1150 0.1150 0.1150
0.69862 4298 0 0.5769 1.0000 0.1149 0.6924 0.6924 1.0000 0.3360 0.1149 0.1149 0.1149 0.1149
0.69869 4297 0 0.5768 1.0000 0.1149 0.6923 0.6923 1.0000 0.3359 0.1149 0.1149 0.1149 0.1149
0.69876 4296 0 0.5768 1.0000 0.1149 0.6923 0.6923 1.0000 0.3358 0.1149 0.1149 0.1149 0.1149
0.69883 4294 0 0.5768 1.0000 0.1148 0.6922 0.6922 1.0000 0.3358 0.1148 0.1148 0.1148 0.1148
0.69890 4294 0 0.5767 1.0000 0.1148 0.6922 0.6922 1.0000 0.3358 0.1148 0.1148 0.1148 0.1148
0.69897 4292 0 0.5767 1.0000 0.1148 0.6922 0.6922 1.0000 0.3357 0.1148 0.1148 0.1148 0.1148
0.69904 4292 0 0.5766 1.0000 0.1147 0.6921 0.6921 1.0000 0.3356 0.1147 0.1147 0.1147 0.1147
0.69911 4291 0 0.5766 1.0000 0.1147 0.6921 0.6921 1.0000 0.3355 0.1147 0.1147 0.1147 0.1147
0.69918 4290 0 0.5766 1.0000 0.1146 0.6920 0.6920 1.0000 0.3354 0.1146 0.1146 0.1146 0.1146
0.69925 4289 0 0.5765 1.0000 0.1146 0.6920 0.6920 1.0000 0.3353 0.1146 0.1146 0.1146 0.1146
0.69932 4288 0 0.5765 1.0000 0.1145 0.6920 0.6920 1.0000 0.3353 0.1145 0.1145 0.1145 0.1145
0.69939 4287 0 0.5764 1.0000 0.1145 0.6919 0.6919 1.0000 0.3352 0.1145 0.1145 0.1145 0.1145
0.69946 4285 0 0.5764 1.0000 0.1145 0.6919 0.6919 1.0000 0.3351 0.1145 0.1145 0.1145 0.1145
0.69953 4285 0 0.5763 1.0000 0.1144 0.6918 0.6918 1.0000 0.3350 0.1144 0.1144 0.1144 0.1144
0.69960 4284 0 0.5763 1.0000 0.1144 0.6918 0.6918 1.0000 0.3349 0.1144 0.1144 0.1144 0.1144
0.69967 4283 0 0.5763 1.0000 0.1143 0.6917 0.6917 1.0000 0.3349 0.1143 0.1143 0.1143 0.1143
0.69974 4282 0 0.5762 1.0000 0.1143 0.6917 0.6917 1.0000 0.3348 0.1143 0.1143 0.1143 0.1143
0.69981 4281 0 0.5762 1.0000 0.1143 0.6917 0.6917 1.0000 0.3347 0.1143 0.1143 0.1143 0.1143
0.69988 4280 0 0.5761 1.0000 0.1142 0.6916 0.6916 1.0000 0.3346 0.1142 0.1142 0.1142 0.1142
0.69995 4278 0 0.5761 1.0000 0.1142 0.6916 0.6916 1.0000 0.3345 0.1142 0.1142 0.1142 0.1142
0.70002 4278 0 0.5761 1.0000 0.1141 0.6915 0.6915 1.0000 0.3345 0.1141 0.1141 0.1141 0.1141
0.70009 4276 0 0.5760 1.0000 0.1141 0.6915 0.6915 1.0000 0.3344 0.1141 0.1141 0.1141 0.1141
0.70016 4276 0 0.5760 1.0000 0.1141 0.6914 0.6914 1.0000 0.3343 0.1141 0.1141 0.1141 0.1141
0.70023 4275 0 0.5759 1.0000 0.1140 0.6914 0.6914 1.0000 0.3342 0.1140 0.1140 0.1140 0.1140
0.70030 4274 0 0.5759 1.0000 0.1140 0.6914 0.6914 1.0000 0.3341 0.1140 0.1140 0.1140 0.1140
0.70037 4273 0 0.5759 1.0000 0.1140 0.6913 0.6913 1.0000 0.3341 0.1140 0.1140 0.1140 0.1140
0.70044 4272 0 0.5758 1.0000 0.1139 0.6913 0.6913 1.0000 0.3341 0.1139 0.1139 0.1139 0.1139
0.70051 4271 0 0.5758 1.0000 0.1139 0.6913 0.6913 1.0000 0.3340 0.1139 0.1139 0.1139 0.1139
0.70058 4269 0 0.5757 1.0000 0.1138 0.6912 0.6912 1.0000 0.3339 0.1138 0.1138 0.1138 0.1138
0.70065 4269 0 0.5757 1.0000 0.1138 0.6912 0.6912 1.0000 0.3338 0.1138 0.1138 0.1138 0.1138
0.70072 4267 0 0.5756 1.0000 0.1137 0.6911 0.6911 1.0000 0.3337 0.1137 0.1137 0.1137 0.1137
0.70079 4267 0 0.5756 1.0000 0.1137 0.6911 0.6911 1.0000 0.3337 0.1137 0.1137 0.1137 0.1137
0.70086 4266 0 0.5756 1.0000 0.1137 0.6911 0.6911 1.0000 0.3336 0.1137 0.1137 0.1137 0.1137
0.70093 4265 0 0.5755 1.0000 0.1137 0.6910 0.6910 1.0000 0.3336 0.1137 0.1137 0.1137 0.1137
0.70100 4264 0 0.5755 1.0000 0.1136 0.6910 0.6910 1.0000 0.3335 0.1136 0.1136 0.1136 0.1136
0.70107 4263 0 0.5755 1.0000 0.1136 0.6909 0.6909 1.0000 0.3335 0.1136 0.1136 0.1136 0.1136
0.70114 4262 0 0.5754 1.0000 0.1136 0.6909 0.6909 1.0000 0.3334 0.1136 0.1136 0.1136 0.1136
0.70121 4260 0 0.5754 1.0000 0.1135 0.6909 0.6909 1.0000 0.3333 0.1135 0.1135 0.1135 0.1135
0.70128 4260 0 0.5753 1.0000 0.1135 0.6908 0.6908 1.0000 0.3332 0.1135 0.1135 0.1135 0.1135
0.70135 4259 0 0.5753 1.0000 0.1134 0.6908 0.6908 1.0000 0.3332 0.1134 0.1134 0.1134 0.1134
0.70142 4258 0 0.5753 1.0000 0.1134 0.6907 0.6907 1.0000 0.3331 0.1134 0.1134 0.1134 0.1134
0.70149 4257 0 0.5752 1.0000 0.1134 0.6907 0.6907 1.0000 0.3330 0.1134 0.1134 0.1134 0.1134
0.70156 4256 0 0.5752 1.0000 0.1133 0.6906 0.6906 1.0000 0.3329 0.1133 0.1133 0.1133 0.1133
