"rank" "remaining_area" "remaining_cost" "mean" "max" "min" "mean_positive" "weighted_mean_positive" "max_positive" "min_positive"
0.02927 29943 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.02937 29940 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.02947 29937 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.02957 29934 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.02966 29931 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.02976 29928 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.02986 29925 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.02996 29922 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.03005 29919 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.03015 29916 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.03025 29913 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.03034 29910 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.03044 29907 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.03054 29904 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.03064 29901 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.03073 29898 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.03083 29895 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.03093 29892 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.03103 29889 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.03112 29886 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.03122 29883 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.03132 29880 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.03141 29877 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.03151 29874 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.03161 29871 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.03171 29868 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.03180 29865 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.03190 29862 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.03200 29859 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.03209 29856 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.03219 29853 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.03229 29850 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.03239 29847 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.03248 29844 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.03258 29841 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.03268 29838 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.03278 29835 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.03287 29832 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.03297 29829 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.03307 29826 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.03316 29823 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.03326 29820 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.03336 29817 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.03346 29814 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.03355 29811 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.03365 29808 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.03375 29805 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.03385 29802 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.03394 29799 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.03404 29796 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.03414 29793 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.03423 29790 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.03433 29787 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.03443 29784 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.03453 29781 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.03462 29778 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.03472 29775 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.03482 29772 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.03492 29769 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.03501 29766 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.03511 29763 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.03521 29760 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.03530 29757 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.03540 29754 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.03550 29751 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.03560 29748 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.03569 29745 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.03579 29742 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.03589 29739 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.03599 29736 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.03608 29733 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.03618 29730 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.03628 29727 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.03637 29724 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.03647 29721 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.03657 29718 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.03667 29715 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.03676 29712 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.03686 29709 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.03696 29706 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.03706 29703 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.03715 29700 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.03725 29697 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.03735 29694 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.03744 29691 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.03754 29688 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.03764 29685 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.03774 29682 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.03783 29679 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.03793 29676 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.03803 29673 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.03812 29670 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.03822 29667 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.03832 29664 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.03842 29661 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.03851 29658 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.03861 29655 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.03871 29652 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.03881 29649 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.03890 29646 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.03900 29643 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.03910 29640 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.03919 29637 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.03929 29634 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.03939 29631 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.03949 29628 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.03958 29625 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.03968 29622 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.03978 29619 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.03988 29616 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.03997 29613 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.04007 29610 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.04017 29607 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.04026 29604 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.04036 29601 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.04046 29598 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.04056 29595 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.04065 29592 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.04075 29589 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.04085 29586 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.04095 29583 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.04104 29580 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.04114 29577 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.04124 29574 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.04133 29571 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.04143 29568 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.04153 29565 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.04163 29562 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.04172 29559 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.04182 29556 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.04192 29553 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.04202 29550 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.04211 29547 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.04221 29544 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.04231 29541 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.04240 29538 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.04250 29535 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.04260 29532 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.04270 29529 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.04279 29526 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.04289 29523 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.04299 29520 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.04309 29517 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.04318 29514 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.04328 29511 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.04338 29508 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.04347 29505 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.04357 29502 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.04367 29499 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.04377 29496 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.04386 29493 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.04396 29490 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.04406 29487 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.04415 29484 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.04425 29481 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.04435 29478 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.04445 29475 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.04454 29472 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.04464 29469 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.04474 29466 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.04484 29463 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.04493 29460 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.04503 29457 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.04513 29454 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.04522 29451 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.04532 29448 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.04542 29445 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.04552 29442 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.04561 29439 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.04571 29436 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.04581 29433 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.04591 29430 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.04600 29427 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.04610 29424 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.04620 29421 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.04629 29418 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.04639 29415 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.04649 29412 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.04659 29409 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.04668 29406 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.04678 29403 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.04688 29400 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.04698 29397 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.04707 29394 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.04717 29391 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.04727 29388 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.04736 29385 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.04746 29382 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.04756 29379 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.04766 29376 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.04775 29373 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.04785 29370 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.04795 29367 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.04805 29364 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.04814 29361 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.04824 29358 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.04834 29355 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.04843 29352 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.04853 29349 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.04863 29346 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.04873 29343 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.04882 29340 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.04892 29337 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.04902 29334 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.04911 29331 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.04921 29328 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.04931 29325 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.04941 29322 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.04950 29319 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.04960 29316 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.04970 29313 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.04980 29310 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.04989 29307 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.04999 29304 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.05009 29301 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.05018 29298 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.05028 29295 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.05038 29292 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.05048 29289 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.05057 29286 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.05067 29283 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.05077 29280 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.05087 29277 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.05096 29274 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.05106 29271 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.05116 29268 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.05125 29265 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.05135 29262 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.05145 29259 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.05155 29256 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.05164 29253 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.05174 29250 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.05184 29247 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.05194 29244 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.05203 29241 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.05213 29238 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.05223 29235 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.05232 29232 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.05242 29229 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.05252 29226 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.05262 29223 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.05271 29220 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.05281 29217 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.05291 29214 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.05301 29211 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.05310 29208 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.05320 29205 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.05330 29202 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.05339 29199 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.05349 29196 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.05359 29193 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.05369 29190 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.05378 29187 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.05388 29184 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.05398 29181 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.05408 29178 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.05417 29175 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.05427 29172 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.05437 29169 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.05446 29166 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.05456 29163 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.05466 29160 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.05476 29157 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.05485 29154 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.05495 29151 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.05505 29148 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.05514 29145 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.05524 29142 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.05534 29139 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.05544 29136 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.05553 29133 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.05563 29130 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.05573 29127 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.05583 29124 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.05592 29121 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.05602 29118 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.05612 29115 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.05621 29112 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.05631 29109 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.05641 29106 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.05651 29103 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.05660 29100 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.05670 29097 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.05680 29094 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.05690 29091 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.05699 29088 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.05709 29085 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.05719 29082 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.05728 29079 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.05738 29076 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.05748 29073 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.05758 29070 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.05767 29067 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.05777 29064 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.05787 29061 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.05797 29058 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.05806 29055 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.05816 29052 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.05826 29049 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.05835 29046 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.05845 29043 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.05855 29040 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.05865 29037 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.05874 29034 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.05884 29031 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.05894 29028 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.05904 29025 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.05913 29022 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.05923 29019 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
